Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
471,Tony Taylor\Tony-Taylor,pa PAN,FWMF,NYCFC,26,1989,14,7,607,6.7,2,1,2,0,0,2,0,0.30,0.15,0.44,0.30,0.44,Matches
472,Tony Tchani\Tony-Tchani,cm CMR,MF,Columbus,26,1989,21,20,1790,19.9,1,2,1,0,0,8,1,0.05,0.10,0.15,0.05,0.15,Matches
473,Cristian Techera\Cristian-Techera,uy URU,MF,Vancouver,23,1992,29,19,1583,17.6,2,1,1,1,1,3,0,0.11,0.06,0.17,0.06,0.11,Matches
474,Russell Teibert\Russell-Teibert,ca CAN,MF,Vancouver,23,1992,11,8,697,7.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
475,Khaly Thiam\Khaly-Thiam,sn SEN,MF,Chicago,22,1994,20,15,1284,14.3,1,0,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,Matches
476,Tommy Thompson\Tommy-Thompson,us USA,MF,San Jose,20,1995,17,9,828,9.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
477,Chris Tierney\Chris-Tierney,us USA,DF,New England,30,1986,28,27,2317,25.7,2,2,2,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches
478,Maxim Tissot\Maxim-Tissot,ca CAN,DF,Montreal,23,1992,7,5,518,5.8,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches
479,Donny Toia\Donny-Toia,us USA,DF,Montreal,23,1992,17,15,1367,15.2,0,2,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches
480,Paolo Tornaghi\Paolo-Tornaghi,it ITA,GK,Vancouver,27,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
481,Erick Torres\Erick-Torres,mx MEX,FW,Houston,23,1993,11,4,404,4.5,0,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches
482,Román Torres\Roman-Torres,pa PAN,DF,Seattle,29,1986,9,8,765,8.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
483,Wil Trapp\Wil-Trapp,us USA,MF,Columbus,23,1993,30,29,2542,28.2,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
484,Ken Tribbett\Ken-Tribbett,us USA,DF,Philadelphia,23,1992,22,19,1729,19.2,2,0,2,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
485,Victor Ulloa\Victor-Ulloa,us USA,MF,FC Dallas,23,1992,32,18,1683,18.7,2,0,2,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
486,Maximiliano Urruti\Maximiliano-Urruti,ar ARG,FW,FC Dallas,24,1991,30,29,2473,27.5,9,3,9,0,0,4,0,0.33,0.11,0.44,0.33,0.44,Matches
487,Nelson Valdez\Nelson-Valdez,py PAR,FW,Seattle,32,1983,24,8,910,10.1,0,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches
488,Zarek Valentin\Zarek-Valentin,us USA,DF,Portland,24,1991,20,18,1605,17.8,1,1,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,Matches
489,Diego Valeri\Diego-Valeri,ar ARG,MF,Portland,29,1986,30,30,2629,29.2,14,6,10,4,4,2,2,0.48,0.21,0.68,0.34,0.55,Matches
490,Jelle Van Damme\Jelle-Van-Damme,be BEL,DF,LA Galaxy,32,1983,28,28,2432,27.0,0,2,0,0,0,9,0,0.00,0.07,0.07,0.00,0.07,Matches
491,Johan Venegas\Johan-Venegas,cr CRC,MFFW,Montreal,27,1988,20,7,690,7.7,1,1,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
492,Gonzalo Verón\Gonzalo-Veron,ar ARG,MFFW,NY Red Bulls,26,1989,23,6,642,7.1,3,0,3,0,0,1,1,0.42,0.00,0.42,0.42,0.42,Matches
493,David Villa\David-Villa,es ESP,FW,NYCFC,34,1981,33,32,2869,31.9,23,4,18,5,6,5,0,0.72,0.13,0.85,0.56,0.69,Matches
494,Jose Villarreal\Jose-Villarreal,us USA,FWMF,LA Galaxy,22,1993,3,0,19,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
495,Brandon Vincent\Brandon-Vincent,us USA,DF,Chicago,21,1994,26,24,2191,24.3,0,2,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
496,Rob Vincent\Rob-Vincent,eng ENG,MF,D.C. United,25,1990,20,12,1142,12.7,2,1,2,0,0,4,0,0.16,0.08,0.24,0.16,0.24,Matches
497,Tyson Wahl\Tyson-Wahl,us USA,DF,Columbus,31,1984,13,11,1015,11.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
498,Collen Warner\Collen-Warner,us USA,MF,Houston,27,1988,24,24,1971,21.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
499,Kendall Waston\Kendall-Waston,cr CRC,DF,Vancouver,28,1988,26,26,2267,25.2,3,1,3,0,0,8,4,0.12,0.04,0.16,0.12,0.16,Matches
500,Je-Vaughn Watson\Je-Vaughn-Watson,jm JAM,DFMF,New England,32,1983,23,19,1707,19.0,1,1,1,0,0,3,1,0.05,0.05,0.11,0.05,0.11,Matches
501,Jared Watts\Jared-Watts,us USA,DF,Colorado,23,1992,21,18,1648,18.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
502,Andrew Wenger\Andrew-Wenger,us USA,MF,Houston,25,1990,32,24,2058,22.9,6,2,6,0,0,3,0,0.26,0.09,0.35,0.26,0.35,Matches
503,Ethan White\Ethan-White,us USA,DF,NYCFC,25,1991,13,7,680,7.6,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.00,Matches
504,Josh Williams\Josh-Williams,us USA,DF,Toronto FC,27,1988,15,11,916,10.2,0,1,0,0,0,0,1,0.00,0.10,0.10,0.00,0.10,Matches
505,Mekeil Williams\Mekeil-Williams,tt TRI,DF,Colorado,25,1990,21,17,1471,16.3,0,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches
506,Sheanon Williams\Sheanon-Williams,us USA,DF,Houston,25,1990,22,20,1807,20.1,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
507,Joe Willis\Joe-Willis,us USA,GK,Houston,27,1988,26,24,2276,25.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
508,Chris Wingert\Chris-Wingert,us USA,DF,Real Salt Lake,33,1982,20,18,1505,16.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
509,Adrian Winter\Adrian-Winter,ch SUI,MF,Orlando City,29,1986,13,12,969,10.8,3,2,3,0,0,1,0,0.28,0.19,0.46,0.28,0.46,Matches
510,Chris Wondolowski\Chris-Wondolowski,us USA,FW,San Jose,33,1983,30,30,2696,30.0,12,3,9,3,5,0,0,0.40,0.10,0.50,0.30,0.40,Matches
511,London Woodberry\London-Woodberry,us USA,DF,New England,24,1991,25,23,2069,23.0,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches
512,Travis Worra\Travis-Worra,us USA,GK,D.C. United,22,1993,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
513,Bradley Wright-Phillips\Bradley-Wright-Phillips,eng ENG,FW,NY Red Bulls,30,1985,34,32,2748,30.5,24,4,24,0,1,2,0,0.79,0.13,0.92,0.79,0.92,Matches
514,Shaun Wright-Phillips\Shaun-Wright-Phillips,eng ENG,MF,NY Red Bulls,34,1981,7,1,126,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
515,Marvell Wynne\Marvell-Wynne,us USA,DF,San Jose,29,1986,32,31,2768,30.8,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
516,Joshua Yaro\Joshua-Yaro,gh GHA,DF,Philadelphia,21,1994,17,15,1326,14.7,0,0,0,0,0,3,4,0.00,0.00,0.00,0.00,0.00,Matches
517,Gyasi Zardes\Gyasi-Zardes,us USA,FWMF,LA Galaxy,24,1991,19,17,1634,18.2,6,5,6,0,0,1,0,0.33,0.28,0.61,0.33,0.61,Matches
518,Eriq Zavaleta\Eriq-Zavaleta,us USA,DFMF,Toronto FC,23,1992,15,14,1275,14.2,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
519,Ben Zemanski\Ben-Zemanski,us USA,MF,Portland,27,1988,16,11,1009,11.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
520,Walker Zimmerman\Walker-Zimmerman,us USA,DF,FC Dallas,22,1993,30,30,2700,30.0,4,0,4,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches
521,Sal Zizzo\Sal-Zizzo,us USA,DF,NY Red Bulls,28,1987,28,20,1924,21.4,0,2,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
522,Ronald Zubar\Ronald-Zubar,fr FRA,DF,NY Red Bulls,30,1985,21,19,1590,17.7,2,0,2,0,0,6,0,0.11,0.00,0.11,0.11,0.11,Matches
523,Graham Zusi\Graham-Zusi,us USA,FWMF,Sporting KC,29,1986,21,18,1651,18.3,2,2,2,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches
